split,sentence,tokens,ner_tags,ner_labels
train,Treatment for bleeding gums includes acetaminophen .,Treatment|for|bleeding|gums|includes|acetaminophen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Triamcinolone was administered for cracked tooth .,Triamcinolone|was|administered|for|cracked|tooth|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Azithromycin was administered for cracked tooth .,Azithromycin|was|administered|for|cracked|tooth|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,The patient has oral fibroma and was started on doxycycline .,The|patient|has|oral|fibroma|and|was|started|on|doxycycline|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,"Diagnosis of open bite confirmed , lidocaine recommended .","Diagnosis|of|open|bite|confirmed|,|lidocaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Sodium hypochlorite was administered for enamel hypoplasia .,Sodium|hypochlorite|was|administered|for|enamel|hypoplasia|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
train,Ketorolac was administered for tooth erosion .,Ketorolac|was|administered|for|tooth|erosion|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Prescribed triazolam to manage tooth erosion .,Prescribed|triazolam|to|manage|tooth|erosion|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,"Patient reports salivary stone , aspirin prescribed .","Patient|reports|salivary|stone|,|aspirin|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Treatment for socket infection includes amoxicillin .,Treatment|for|socket|infection|includes|amoxicillin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Patient was prescribed bupivacaine for gingival hyperplasia .,Patient|was|prescribed|bupivacaine|for|gingival|hyperplasia|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Diclofenac was administered for halitosis .,Diclofenac|was|administered|for|halitosis|.,0 0 0 0 1 0,O|O|O|O|B-Disease|O
train,Patient was prescribed clarithromycin for periodontitis .,Patient|was|prescribed|clarithromycin|for|periodontitis|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Treatment for odontogenic cyst includes stannous fluoride .,Treatment|for|odontogenic|cyst|includes|stannous|fluoride|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
train,The patient has oral infection and was started on prilocaine .,The|patient|has|oral|infection|and|was|started|on|prilocaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,"Patient reports pulp necrosis , povidone iodine prescribed .","Patient|reports|pulp|necrosis|,|povidone|iodine|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
train,Treatment for chronic gingivitis includes povidone iodine .,Treatment|for|chronic|gingivitis|includes|povidone|iodine|.,0 0 1 2 0 3 4 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O
train,The patient has oral fibroma and was started on acetaminophen .,The|patient|has|oral|fibroma|and|was|started|on|acetaminophen|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Prescribed mepivacaine to manage pericoronitis .,Prescribed|mepivacaine|to|manage|pericoronitis|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
train,The patient has bone loss and was started on naproxen .,The|patient|has|bone|loss|and|was|started|on|naproxen|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,"Diagnosis of ankylosis confirmed , metronidazole recommended .","Diagnosis|of|ankylosis|confirmed|,|metronidazole|recommended|.",0 0 1 0 0 3 0 0,O|O|B-Disease|O|O|B-Chemical|O|O
train,"Diagnosis of exposed root confirmed , triamcinolone recommended .","Diagnosis|of|exposed|root|confirmed|,|triamcinolone|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Patient was prescribed stannous fluoride for pulp necrosis .,Patient|was|prescribed|stannous|fluoride|for|pulp|necrosis|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,Treatment for odontogenic cyst includes triazolam .,Treatment|for|odontogenic|cyst|includes|triazolam|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Zinc oxide eugenol was administered for mucocele .,Zinc|oxide|eugenol|was|administered|for|mucocele|.,0 0 0 0 0 0 1 0,O|O|O|O|O|O|B-Disease|O
train,"Diagnosis of dentigerous cyst confirmed , ciprofloxacin recommended .","Diagnosis|of|dentigerous|cyst|confirmed|,|ciprofloxacin|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,"Patient reports oral infection , lidocaine prescribed .","Patient|reports|oral|infection|,|lidocaine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,"Diagnosis of dry mouth confirmed , lidocaine recommended .","Diagnosis|of|dry|mouth|confirmed|,|lidocaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Prednisone was administered for halitosis .,Prednisone|was|administered|for|halitosis|.,0 0 0 0 1 0,O|O|O|O|B-Disease|O
train,Patient was prescribed sodium fluoride for pulp degeneration .,Patient|was|prescribed|sodium|fluoride|for|pulp|degeneration|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,"Diagnosis of embedded tooth confirmed , minocycline recommended .","Diagnosis|of|embedded|tooth|confirmed|,|minocycline|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,"Patient reports root resorption , amlexanox prescribed .","Patient|reports|root|resorption|,|amlexanox|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,"Patient reports pulp degeneration , acetaminophen prescribed .","Patient|reports|pulp|degeneration|,|acetaminophen|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,"Diagnosis of tooth loss confirmed , silver diamine fluoride recommended .","Diagnosis|of|tooth|loss|confirmed|,|silver|diamine|fluoride|recommended|.",0 0 1 2 0 0 3 4 4 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|I-Chemical|I-Chemical|O|O
train,"Patient reports open bite , aspirin prescribed .","Patient|reports|open|bite|,|aspirin|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,"Diagnosis of dry socket confirmed , hydrogen peroxide recommended .","Diagnosis|of|dry|socket|confirmed|,|hydrogen|peroxide|recommended|.",0 0 1 2 0 0 3 4 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|I-Chemical|O|O
train,Patient was prescribed tramadol for stomatitis .,Patient|was|prescribed|tramadol|for|stomatitis|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Patient was prescribed bupivacaine for angular cheilitis .,Patient|was|prescribed|bupivacaine|for|angular|cheilitis|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Prescribed penicillin to manage enamel hypoplasia .,Prescribed|penicillin|to|manage|enamel|hypoplasia|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,"Patient reports bone loss , minocycline prescribed .","Patient|reports|bone|loss|,|minocycline|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Stannous fluoride was administered for overbite .,Stannous|fluoride|was|administered|for|overbite|.,0 0 0 0 0 1 0,O|O|O|O|O|B-Disease|O
train,Patient was prescribed ibuprofen for inflammation .,Patient|was|prescribed|ibuprofen|for|inflammation|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Treatment for tooth abrasion includes ciprofloxacin .,Treatment|for|tooth|abrasion|includes|ciprofloxacin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,"Patient reports tooth loss , mepivacaine prescribed .","Patient|reports|tooth|loss|,|mepivacaine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Treatment for sialadenitis includes tramadol .,Treatment|for|sialadenitis|includes|tramadol|.,0 0 1 0 3 0,O|O|B-Disease|O|B-Chemical|O
train,Patient was prescribed fluconazole for dry mouth .,Patient|was|prescribed|fluconazole|for|dry|mouth|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Tetracycline was administered for crowding .,Tetracycline|was|administered|for|crowding|.,0 0 0 0 1 0,O|O|O|O|B-Disease|O
train,The patient has pulpitis and was started on nystatin .,The|patient|has|pulpitis|and|was|started|on|nystatin|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
train,Midazolam was administered for aggressive periodontitis .,Midazolam|was|administered|for|aggressive|periodontitis|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,"Patient reports delayed eruption , pilocarpine prescribed .","Patient|reports|delayed|eruption|,|pilocarpine|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Treatment for mucocele includes zinc oxide eugenol .,Treatment|for|mucocele|includes|zinc|oxide|eugenol|.,0 0 1 0 3 4 4 0,O|O|B-Disease|O|B-Chemical|I-Chemical|I-Chemical|O
train,The patient has oral mucositis and was started on lidocaine .,The|patient|has|oral|mucositis|and|was|started|on|lidocaine|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,The patient has xerostomia and was started on amoxicillin .,The|patient|has|xerostomia|and|was|started|on|amoxicillin|.,0 0 0 1 0 0 0 0 3 0,O|O|O|B-Disease|O|O|O|O|B-Chemical|O
train,"Patient reports toothache , levonordefrin prescribed .","Patient|reports|toothache|,|levonordefrin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,Patient was prescribed hydrogen peroxide for dry mouth .,Patient|was|prescribed|hydrogen|peroxide|for|dry|mouth|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,The patient has enamel erosion and was started on ciprofloxacin .,The|patient|has|enamel|erosion|and|was|started|on|ciprofloxacin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Prednisone was administered for dental caries .,Prednisone|was|administered|for|dental|caries|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Patient was prescribed triazolam for dentigerous cyst .,Patient|was|prescribed|triazolam|for|dentigerous|cyst|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Prescribed nystatin to manage stomatitis .,Prescribed|nystatin|to|manage|stomatitis|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
train,Treatment for tooth erosion includes penicillin .,Treatment|for|tooth|erosion|includes|penicillin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Treatment for abscess includes sodium hypochlorite .,Treatment|for|abscess|includes|sodium|hypochlorite|.,0 0 1 0 3 4 0,O|O|B-Disease|O|B-Chemical|I-Chemical|O
train,Patient was prescribed dexamethasone for retained root .,Patient|was|prescribed|dexamethasone|for|retained|root|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,"Patient reports abscess , clotrimazole prescribed .","Patient|reports|abscess|,|clotrimazole|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,"Patient reports tooth attrition , acidulated phosphate fluoride prescribed .","Patient|reports|tooth|attrition|,|acidulated|phosphate|fluoride|prescribed|.",0 0 1 2 0 3 4 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|I-Chemical|O|O
train,Treatment for retained root includes articaine .,Treatment|for|retained|root|includes|articaine|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Mepivacaine was administered for cracked tooth .,Mepivacaine|was|administered|for|cracked|tooth|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Prescribed acidulated phosphate fluoride to manage pericoronitis .,Prescribed|acidulated|phosphate|fluoride|to|manage|pericoronitis|.,0 3 4 4 0 0 1 0,O|B-Chemical|I-Chemical|I-Chemical|O|O|B-Disease|O
train,Treatment for pulp degeneration includes diclofenac .,Treatment|for|pulp|degeneration|includes|diclofenac|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Patient was prescribed dexamethasone for supernumerary teeth .,Patient|was|prescribed|dexamethasone|for|supernumerary|teeth|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Patient was prescribed mepivacaine for impacted tooth .,Patient|was|prescribed|mepivacaine|for|impacted|tooth|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Treatment for periapical abscess includes clotrimazole .,Treatment|for|periapical|abscess|includes|clotrimazole|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Patient was prescribed diclofenac for tooth mobility .,Patient|was|prescribed|diclofenac|for|tooth|mobility|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Ketorolac was administered for geographic tongue .,Ketorolac|was|administered|for|geographic|tongue|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Mineral trioxide aggregate was administered for gum disease .,Mineral|trioxide|aggregate|was|administered|for|gum|disease|.,0 0 0 0 0 0 1 2 0,O|O|O|O|O|O|B-Disease|I-Disease|O
train,The patient has tooth attrition and was started on erythromycin .,The|patient|has|tooth|attrition|and|was|started|on|erythromycin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Levonordefrin was administered for delayed eruption .,Levonordefrin|was|administered|for|delayed|eruption|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,"Patient reports bruxism , clarithromycin prescribed .","Patient|reports|bruxism|,|clarithromycin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,"Patient reports caries , minocycline prescribed .","Patient|reports|caries|,|minocycline|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,Prescribed tetracaine to manage embedded tooth .,Prescribed|tetracaine|to|manage|embedded|tooth|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,The patient has furcation involvement and was started on aspirin .,The|patient|has|furcation|involvement|and|was|started|on|aspirin|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,Zinc oxide eugenol was administered for stomatitis .,Zinc|oxide|eugenol|was|administered|for|stomatitis|.,0 0 0 0 0 0 1 0,O|O|O|O|O|O|B-Disease|O
train,Prescribed aspirin to manage periodontitis .,Prescribed|aspirin|to|manage|periodontitis|.,0 3 0 0 1 0,O|B-Chemical|O|O|B-Disease|O
train,"Diagnosis of acute gingivitis confirmed , pilocarpine recommended .","Diagnosis|of|acute|gingivitis|confirmed|,|pilocarpine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Patient was prescribed codeine for mucocele .,Patient|was|prescribed|codeine|for|mucocele|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,"Patient reports aggressive periodontitis , triazolam prescribed .","Patient|reports|aggressive|periodontitis|,|triazolam|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,Sodium fluoride was administered for aphthous ulcer .,Sodium|fluoride|was|administered|for|aphthous|ulcer|.,0 0 0 0 0 1 2 0,O|O|O|O|O|B-Disease|I-Disease|O
train,"Diagnosis of jaw pain confirmed , articaine recommended .","Diagnosis|of|jaw|pain|confirmed|,|articaine|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Treatment for irreversible pulpitis includes naproxen .,Treatment|for|irreversible|pulpitis|includes|naproxen|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Prescribed ibuprofen to manage jaw pain .,Prescribed|ibuprofen|to|manage|jaw|pain|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,"Patient reports supernumerary teeth , dexamethasone prescribed .","Patient|reports|supernumerary|teeth|,|dexamethasone|prescribed|.",0 0 1 2 0 3 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|O|O
train,The patient has tooth attrition and was started on metronidazole .,The|patient|has|tooth|attrition|and|was|started|on|metronidazole|.,0 0 0 1 2 0 0 0 0 3 0,O|O|O|B-Disease|I-Disease|O|O|O|O|B-Chemical|O
train,"Patient reports chronic periodontitis , zinc oxide eugenol prescribed .","Patient|reports|chronic|periodontitis|,|zinc|oxide|eugenol|prescribed|.",0 0 1 2 0 3 4 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|I-Chemical|O|O
train,Patient was prescribed prednisone for abscess .,Patient|was|prescribed|prednisone|for|abscess|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,Prescribed amlexanox to manage alveolar bone loss .,Prescribed|amlexanox|to|manage|alveolar|bone|loss|.,0 3 0 0 1 2 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|I-Disease|O
train,Patient was prescribed tetracycline for pulpitis .,Patient|was|prescribed|tetracycline|for|pulpitis|.,0 0 0 3 0 1 0,O|O|O|B-Chemical|O|B-Disease|O
train,"Diagnosis of tooth mobility confirmed , amoxicillin recommended .","Diagnosis|of|tooth|mobility|confirmed|,|amoxicillin|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Patient was prescribed fluconazole for furcation involvement .,Patient|was|prescribed|fluconazole|for|furcation|involvement|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,"Diagnosis of oral fibroma confirmed , metronidazole recommended .","Diagnosis|of|oral|fibroma|confirmed|,|metronidazole|recommended|.",0 0 1 2 0 0 3 0 0,O|O|B-Disease|I-Disease|O|O|B-Chemical|O|O
train,Patient was prescribed stannous fluoride for tooth decay .,Patient|was|prescribed|stannous|fluoride|for|tooth|decay|.,0 0 0 3 4 0 1 2 0,O|O|O|B-Chemical|I-Chemical|O|B-Disease|I-Disease|O
train,"Patient reports halitosis , clindamycin prescribed .","Patient|reports|halitosis|,|clindamycin|prescribed|.",0 0 1 0 3 0 0,O|O|B-Disease|O|B-Chemical|O|O
train,"Patient reports tooth loss , hydrogen peroxide prescribed .","Patient|reports|tooth|loss|,|hydrogen|peroxide|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
train,Patient was prescribed bupivacaine for retained root .,Patient|was|prescribed|bupivacaine|for|retained|root|.,0 0 0 3 0 1 2 0,O|O|O|B-Chemical|O|B-Disease|I-Disease|O
train,Clindamycin was administered for pericoronal infection .,Clindamycin|was|administered|for|pericoronal|infection|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,"Patient reports cracked tooth , calcium hydroxide prescribed .","Patient|reports|cracked|tooth|,|calcium|hydroxide|prescribed|.",0 0 1 2 0 3 4 0 0,O|O|B-Disease|I-Disease|O|B-Chemical|I-Chemical|O|O
train,Prescribed stannous fluoride to manage periapical abscess .,Prescribed|stannous|fluoride|to|manage|periapical|abscess|.,0 3 4 0 0 1 2 0,O|B-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
train,Ciprofloxacin was administered for mucocele .,Ciprofloxacin|was|administered|for|mucocele|.,0 0 0 0 1 0,O|O|O|O|B-Disease|O
train,Prescribed acetaminophen to manage bone loss .,Prescribed|acetaminophen|to|manage|bone|loss|.,0 3 0 0 1 2 0,O|B-Chemical|O|O|B-Disease|I-Disease|O
train,"Patient reports alveolar bone loss , chlorhexidine prescribed .","Patient|reports|alveolar|bone|loss|,|chlorhexidine|prescribed|.",0 0 1 2 2 0 3 0 0,O|O|B-Disease|I-Disease|I-Disease|O|B-Chemical|O|O
train,Treatment for chronic gingivitis includes amoxicillin .,Treatment|for|chronic|gingivitis|includes|amoxicillin|.,0 0 1 2 0 3 0,O|O|B-Disease|I-Disease|O|B-Chemical|O
train,Chlorhexidine was administered for socket infection .,Chlorhexidine|was|administered|for|socket|infection|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
train,Prescribed mineral trioxide aggregate to manage dry mouth .,Prescribed|mineral|trioxide|aggregate|to|manage|dry|mouth|.,0 3 4 4 0 0 1 2 0,O|B-Chemical|I-Chemical|I-Chemical|O|O|B-Disease|I-Disease|O
train,Ketorolac was administered for bleeding gums .,Ketorolac|was|administered|for|bleeding|gums|.,0 0 0 0 1 2 0,O|O|O|O|B-Disease|I-Disease|O
